DDR Race Series - Track 1 by Sniper X dec,Empty Scene Day,156,89.705,RaZm0,France,CarbiXZero,2022/01/05
DDR Race Series - Track 2 by Toxic fpv jan,Empty Scene Day,147,96.620,RaZm0,France,Five33Switchback,2022/01/11
DDR Race Series - Track 3 by Straydog fpv feb,Empty Scene Day,128,99.975,RaZm0,France,Five33Switchback,2022/02/01
DDR Race Series - Track 4 by Boner fpv march,Empty Scene Day,999,999.999,RaZm0,NO_DATA
DEP Open Pop-Up 2,Dynamic Weather,999,999.999,RaZm0,NO_DATA
DEP Open Series 2 Race 1,Dynamic Weather,999,999.999,RaZm0,NO_DATA
DEP Open Series 2 Race 7,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 1,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 3,Karting Track,131,114.910,RaZm0,France,Five33Switchback,2022/01/12
DEP Open Series 3 Race 4,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 5,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 6,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 7,Football Stadium,163,120.001,RaZm0,France,Five33Switchback,2022/02/08
DEP Open Series 4 Race 1,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 4 Race 2,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 4 Race 3,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 4 Race 4,Football Stadium,134,116.291,RaZm0,France,Five33Switchback,2022/02/09
DEP Open Series 4 Race 5,Football Stadium,149,82.363,RaZm0,France,CarbiXZero,2022/02/09
DEP Open Series 4 Race 6,Football Stadium,198,107.691,RaZm0,France,CarbiXZero,2022/02/09
DEP Open Series 4 Race 7,Football Stadium,177,93.686,RaZm0,France,CarbiXZero,2022/02/09
DEP Open Series 5 Race 1,Football Stadium,142,82.556,RaZm0,France,CarbiXZero,2022/02/12
DEP Open Series 5 Race 2,Football Stadium,179,117.889,RaZm0,France,Five33Switchback,2022/02/12
DEP Open Series 5 Race 3,Football Stadium,161,117.944,RaZm0,France,Five33Switchback,2022/02/12
DEP Open Series 5 Race 4,Football Stadium,177,147.137,RaZm0,France,Five33Switchback,2022/02/13
DEP Open Series 5 Race 5,Football Stadium,179,156.772,RaZm0,France,Five33Switchback,2022/02/13
DEP Open Series 5 Race 6,Football Stadium,193,120.151,RaZm0,France,Five33Switchback,2022/02/13
DEP Open Series 5 Race 7,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Spec Series 1 Race 5,Football Stadium,999,999.999,RaZm0,NO_DATA
