DEP Open Pop-Up 2,Dynamic Weather,999,999.999,RaZm0,NO_DATA
DEP Open Series 2 Race 1,Dynamic Weather,999,999.999,RaZm0,NO_DATA
DEP Open Series 2 Race 7,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 1,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 2,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 3,Karting Track,131,114.910,RaZm0,France,Five33Switchback,2022/01/12
DEP Open Series 3 Race 4,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 5,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 6,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 3 Race 7,Football Stadium,163,120.001,RaZm0,France,Five33Switchback,2022/02/08
DEP Open Series 4 Race 1,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 4 Race 2,Football Stadium,198,151.943,RaZm0,France,Five33Switchback,2022/02/08
DEP Open Series 4 Race 3,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Open Series 4 Race 4,Football Stadium,134,116.291,RaZm0,France,Five33Switchback,2022/02/09
DEP Open Series 4 Race 5,Football Stadium,147,82.363,RaZm0,France,CarbiXZero,2022/02/09
DEP Open Series 4 Race 6,Football Stadium,194,107.691,RaZm0,France,CarbiXZero,2022/02/09
DEP Open Series 4 Race 7,Football Stadium,167,93.686,RaZm0,France,CarbiXZero,2022/02/09
DEP Open Series 5 Race 1,Football Stadium,137,82.556,RaZm0,France,CarbiXZero,2022/02/12
DEP Open Series 5 Race 2,Football Stadium,175,117.889,RaZm0,France,Five33Switchback,2022/02/12
DEP Open Series 5 Race 3,Football Stadium,160,117.944,RaZm0,France,Five33Switchback,2022/02/12
DEP Open Series 5 Race 4,Football Stadium,175,147.137,RaZm0,France,Five33Switchback,2022/02/13
DEP Open Series 5 Race 5,Football Stadium,175,156.772,RaZm0,France,Five33Switchback,2022/02/13
DEP Open Series 5 Race 6,Football Stadium,189,120.151,RaZm0,France,Five33Switchback,2022/02/13
DEP Open Series 5 Race 7,Football Stadium,999,999.999,RaZm0,NO_DATA
DEP Spec Series 1 Race 5,Football Stadium,999,999.999,RaZm0,NO_DATA
