2022 MultiGP IO Freedom Spec,Dynamic Weather,265.422,Thorgal,France,KareareaTalon,2022/05/30
2022 MultiGP IO Intermediate,Dynamic Weather,164.355,Thorgal,France,KareareaTalon,2022/05/30
2022 MultiGP IO Team,Dynamic Weather,221.490,Thorgal,France,KareareaTalon,2022/05/30
2022 MultiGP IO World Cup,Dynamic Weather,265.739,Thorgal,France,KareareaTalon,2022/05/30
DEP Open Series 6 Race 1,Football Stadium,178.887,Thorgal,France,KareareaTalon,2022/03/13
DEP Open Series 6 Race 2,Football Stadium,326.465,Thorgal,France,KareareaTalon,2022/03/13
Formula FLow I,Empty Scene Day,999.999,Thorgal,NO_DATA
Formula Flow II,Empty Scene Day,218.623,Thorgal,France,KareareaTalon,2022/03/17
Formula Flow III,Empty Scene Day,266.146,Thorgal,France,KareareaTalon,2022/03/17
Formula Flow IV,Empty Scene Day,268.712,Thorgal,France,KareareaTalon,2022/03/17
Mayhem 22 by SFPV,Empty Scene Day,999.999,Thorgal,NO_DATA
MGP Ice Rink Race 2022,Empty Scene Day,999.999,Thorgal,NO_DATA
MultiGP 2022 Global Qualifier,Dynamic Weather,999.999,Thorgal,NO_DATA
Quad Rivals 2022 Race 1 - Season Opener,Empty Scene Day,149.393,Thorgal,France,KareareaTalon,2022/04/06
Quad Rivals 2022 Race 2 - Speeding Into Spring,Empty Scene Day,111.130,Thorgal,France,KareareaTalon,2022/04/29
Quad Rivals 2022 Race 3 - Getting Hot,Empty Scene Day,203.885,Thorgal,France,KareareaTalon,2022/05/30
Quad Rivals 2022 Race 4 - Summer is Here,Countryside,999.999,Thorgal,NO_DATA
TBS EU Spec Series 11 Race 1,Dynamic Weather,171.711,Thorgal,France,KareareaTalon,2022/05/30
TBS EU Spec Series 11 Race 2,Countryside,164.925,Thorgal,France,KareareaTalon,2022/06/14
TBS EU Spec Series 11 Race 3,Dynamic Weather,151.603,Thorgal,France,KareareaTalon,2022/06/21
TBS EU Spec Series 11 Race 5,Dynamic Weather,999.999,Thorgal,NO_DATA
TBS EU Spec Series 12 Final,Dynamic Weather,169.267,Thorgal,France,KareareaTalon,2023/02/22
TBS EU Spec Series 12 Losers Final,Dynamic Weather,134.247,Thorgal,France,KareareaTalon,2023/02/15
TBS EU Spec Series 12 Race 1,Dynamic Weather,999.999,Thorgal,NO_DATA
TBS EU Spec Series 12 Race 2,NEC Birmingham,999.999,Thorgal,NO_DATA
TBS EU Spec Series 12 Race 3,Dynamic Weather,999.999,Thorgal,NO_DATA
TBS EU Spec Series 12 Race 4,Night Factory 2,152.331,Thorgal,France,KareareaTalon,2023/02/26
TBS EU Spec Series 12 Race 5,Dynamic Weather,145.841,Thorgal,France,KareareaTalon,2023/02/26
TBS EU Spec Series 12 Race 6,Dynamic Weather,999.999,Thorgal,NO_DATA
TBS EU Spec Series 12 Race 7,Dynamic Weather,149.883,Thorgal,France,KareareaTalon,2023/02/01
TDRF 2022 Outdoor NK track 1,Empty Scene Day,156.174,Thorgal,France,KareareaTalon,2022/06/21
TDRF Dutch nationals indoor race 1,Empty Scene Day,180.578,Thorgal,France,KareareaTalon,2022/02/21
TDRF Dutch nationals indoor race 2,Empty Scene Day,171.007,Thorgal,France,KareareaTalon,2022/02/21
TDRF Dutch nationals indoor race 3,Empty Scene Day,185.743,Thorgal,France,KareareaTalon,2022/03/04
TDRF Dutch nationals indoor race 4,Empty Scene Day,999.999,Thorgal,NO_DATA
